LOAN,MORTDUE,VALUE
13200,155478.0,183646.0
13200,70069.0,88303.0
13200,69195.0,79252.0
13200,69697.0,91722.0
13200,58549.0,81381.0
13200,15346.0,30809.0
13200,93254.0,125738.0
13200,22270.0,38437.0
13200,77241.0,112904.0
13200,81654.0,114333.0
13200,71775.0,80480.0
13300,96201.0,124892.0
13300,76663.0,96022.0
13300,81944.0,108768.0
13300,67483.0,85454.0
13300,35000.0,44195.0
13300,14212.0,57608.0
13300,57878.0,69907.0
13300,44509.0,72292.0
13300,81574.0,103760.0
13300,86360.0,116111.0
13300,85532.0,115800.0
13300,74609.0,115056.0
13300,66502.0,78138.0
13300,79512.0,92224.0
13300,55505.0,76841.0
13300,50039.0,63784.0
13300,25698.0,58760.0
13300,49491.0,69028.0
13400,53699.0,68084.0
13400,131524.0,148356.0
13400,53294.0,69042.0
13400,88810.0,102409.0
13400,58307.0,71810.0
13400,9698.0,65524.0
13400,98701.0,129679.0
13400,67941.0,84973.0
13400,51225.0,69361.0
13400,94102.0,114147.0
13400,65662.0,92050.0
13400,78465.0,97506.0
13400,5900.0,55320.0
13400,60174.0,81944.0
13400,66737.0,71117.0
13400,95084.0,117279.0
13400,87175.0,115530.0
13500,68262.0,93841.0
13500,59941.0,69336.0
13500,63572.0,102739.0
13500,88738.0,114815.0
13500,71698.0,93536.0
13500,44586.0,73764.0
13500,91734.0,114906.0
13500,82036.0,104261.0
13500,89184.0,116848.0
13500,116123.0,145597.0
13500,67180.0,85634.0
13500,92989.0,111120.0
13500,48832.0,144065.0
13500,124696.0,200707.0
13600,94727.0,112683.0
13600,66754.0,80156.0
13600,64799.0,84425.0
13600,115816.0,212995.0
13600,87294.0,115183.0
13600,66178.0,104378.0
13600,58539.0,67899.0
13600,66098.0,76014.0
13600,18232.0,75898.0
13600,55901.0,87519.0
13600,90519.0,110885.0
13600,12724.0,52016.0
13600,81620.0,101933.0
13600,7627.0,59173.0
13600,101377.0,131079.0
13600,39997.0,56571.0
13600,67354.0,81255.0
13600,13202.0,50848.0
13600,112223.0,144451.0
13700,81378.0,108628.0
13700,96225.0,112676.0
13700,74147.0,92427.0
13700,89345.0,105590.0
13700,80300.0,98088.0
13700,90714.0,120292.0
13700,35825.0,66612.0
13700,27536.0,45819.0
13700,70018.0,89803.0
13700,58788.0,87260.0
13700,64486.0,84759.0
13700,86161.0,106737.0
13700,12577.0,41075.0
13700,95065.0,123858.0
13700,74015.0,113766.0
13700,32942.0,40143.0
13700,96597.0,120380.0
13700,70763.0,78449.0
13700,53094.0,79069.0
13700,84996.0,112522.0
13700,46611.0,65031.0
13700,77824.0,94840.0
13700,88654.0,114011.0
13700,59530.0,81068.0
13800,73688.0,94071.0
13800,94843.0,125541.0
13800,57481.0,89421.0
13800,76537.0,108747.0
13800,31974.0,44417.0
13800,85805.0,135789.0
13800,18714.0,47905.0
13800,21711.0,32357.0
13800,85969.0,101664.0
13800,75142.0,95667.0
13800,78645.0,130104.0
13800,67762.0,80748.0
13800,97778.0,116814.0
13900,77699.0,92587.0
13900,11413.0,81273.0
13900,64356.0,88028.0
13900,96326.0,144668.0
13900,56710.0,59348.0
13900,62968.0,84947.0
13900,65437.0,94518.0
13900,80960.0,100730.0
13900,78442.0,105065.0
13900,84427.0,114209.0
13900,144263.0,167164.0
13900,95351.0,117381.0
13900,71425.0,81012.0
13900,51653.0,85578.0
13900,80836.0,93912.0
13900,127259.0,194233.0
13900,85358.0,101401.0
13900,88746.0,108160.0
13900,77007.0,96718.0
13900,50415.0,68166.0
13900,48110.0,63601.0
13900,47741.0,69111.0
13900,33403.0,69878.0
14000,51721.0,61193.0
14000,92583.0,114379.0
14000,83645.0,101615.0
14000,46541.0,64338.0
14000,59736.0,97411.0
14000,63451.0,105702.0
14000,50890.0,68722.0
14000,73062.0,88783.0
14000,43173.0,65985.0
14100,98856.0,143292.0
14100,79345.0,135554.0
14100,36309.0,53321.0
14100,52302.0,63589.0
14100,59402.0,91057.0
14100,54081.0,68577.0
14100,51723.0,77207.0
14100,81894.0,98285.0
14100,86730.0,117667.0
14100,86996.0,108452.0
14100,49927.0,67761.0
14100,61036.0,84979.0
14200,102512.0,128657.0
14200,84718.0,103804.0
14200,34558.0,40754.0
14200,94696.0,121528.0
14200,44412.0,72946.0
14200,68750.0,88627.0
14200,46320.0,62044.0
14200,73533.0,88924.0
14200,71979.0,86443.0
14200,100663.0,122021.0
14200,60570.0,74648.0
14200,83231.0,99400.0
14300,43826.0,70517.0
14300,85631.0,100000.0
14300,19111.0,49794.0
14300,67018.0,81805.0
14300,60811.0,89324.0
14300,45615.0,80818.0
14300,93989.0,117410.0
14300,85478.0,113372.0
14300,31607.0,70118.0
14300,52608.0,76936.0
14300,70322.0,88626.0
14300,89984.0,121189.0
14400,34291.0,68444.0
14400,77366.0,130330.0
14400,63671.0,70982.0
14400,20996.0,41987.0
14400,32683.0,48467.0
14400,46955.0,67304.0
14400,78965.0,90729.0
14400,89605.0,106290.0
14400,75360.0,105737.0
14400,46551.0,68545.0
14400,80123.0,102223.0
14400,111914.0,142105.0
14400,100487.0,118911.0
14400,78777.0,103344.0
14500,52440.0,62150.0
14500,71511.0,88632.0
14500,54927.0,63177.0
14500,70896.0,91652.0
14500,35799.0,51720.0
14500,67956.0,80318.0
14500,38986.0,49970.0
14500,100685.0,129840.0
14500,67631.0,89458.0
14500,78503.0,90558.0
14500,41911.0,54985.0
14600,54040.0,66442.0
14600,15411.0,50493.0
14600,58229.0,74027.0
14600,68182.0,83091.0
14600,206126.0,235912.0
14600,28050.0,49244.0
14600,16535.0,46993.0
14600,76194.0,106461.0
14600,21340.0,44605.0
14600,6871.0,52457.0
14600,51613.0,77912.0
14600,82837.0,95796.0
14700,49264.0,68591.0
14700,30306.0,44195.0
14700,47177.0,68456.0
14700,30210.0,42751.0
14700,51829.0,69136.0
14700,148396.0,162403.0
14700,10098.0,51653.0
14700,76888.0,96552.0
14700,89448.0,115380.0
14700,106417.0,123580.0
14700,27235.0,39102.0
14700,77565.0,101320.0
14700,33150.0,46053.0
14700,65660.0,81937.0
14700,35164.0,68061.0
14700,14275.0,90376.0
14700,76931.0,94245.0
14700,90662.0,111778.0
14700,35832.0,66260.0
14800,76875.0,95893.0
14800,48910.0,70039.0
14800,100255.0,116160.0
14800,53738.0,66258.0
14800,50570.0,69422.0
14800,64365.0,85272.0
14800,30282.0,61986.0
14800,41807.0,50931.0
14800,63508.0,87310.0
14800,60573.0,93187.0
14800,16448.0,38774.0
14800,73887.0,109451.0
14900,65303.0,84590.0
14900,101179.0,117405.0
14900,70872.0,88731.0
14900,54359.0,78408.0
14900,55480.0,76464.0
14900,45701.0,78186.0
14900,66329.0,100824.0
14900,89872.0,118027.0
14900,87167.0,114219.0
14900,57557.0,80611.0
14900,22245.0,31531.0
14900,44588.0,72331.0
14900,82930.0,103352.0
14900,87391.0,99494.0
14900,97646.0,139884.0
14900,49849.0,70075.0
14900,97930.0,113886.0
14900,51219.0,144894.0
14900,48649.0,81342.0
14900,58204.0,71257.0
14900,69723.0,83553.0
14900,72637.0,103297.0
14900,45797.0,71942.0
14900,36120.0,57095.0
15000,80988.0,97404.0
15000,81483.0,134347.0
15000,96983.0,140487.0
15000,26284.0,40908.0
15000,5627.0,64962.0
15000,46867.0,67529.0
15000,73187.0,111623.0
15000,65584.0,92582.0
15000,84832.0,107207.0
15000,44623.0,72225.0
15100,140193.0,176342.0
15100,81461.0,93548.0
15100,45351.0,65481.0
15100,73505.0,109656.0
15100,72645.0,106343.0
15100,49533.0,63607.0
15100,68043.0,80686.0
15100,96763.0,114896.0
15100,60264.0,87110.0
15100,53549.0,99812.0
15100,44959.0,68483.0
15100,101378.0,143229.0
15100,26196.0,45657.0
15100,127045.0,163833.0
15100,44700.0,76456.0
15100,81298.0,108947.0
15200,5076.0,66536.0
15200,59544.0,86360.0
15200,87116.0,105971.0
15200,47453.0,73068.0
15200,137128.0,184660.0
15200,102925.0,114520.0
15200,85303.0,131022.0
15200,49428.0,62696.0
15200,69320.0,89644.0
15200,105328.0,113931.0
15200,47200.0,74510.0
15200,20005.0,39605.0
15200,142766.0,177998.0
15200,34854.0,63519.0
15200,41049.0,50892.0
15200,90108.0,118941.0
15200,7879.0,95124.0
15200,102699.0,121925.0
15200,71233.0,84439.0
15200,8723.0,66817.0
15200,64028.0,95482.0
15300,65298.0,94301.0
15300,22079.0,168281.0
15300,57840.0,86903.0
15300,14695.0,48095.0
15300,82439.0,99896.0
15300,79541.0,94973.0
15300,101311.0,113253.0
15300,88251.0,103063.0
15300,59083.0,96073.0
15300,109767.0,117552.0
15300,54412.0,95123.0
15300,53736.0,102094.0
15300,33113.0,57991.0
15300,78375.0,108175.0
15300,77069.0,104534.0
15300,49421.0,67343.0
15400,103934.0,113696.0
15400,32131.0,47338.0
15400,100848.0,129454.0
15400,48275.0,69427.0
15400,32855.0,69663.0
15400,10074.0,57135.0
15400,50402.0,65561.0
15400,180017.0,206148.0
15400,59518.0,91172.0
15400,63456.0,96794.0
15400,104451.0,119195.0
15400,58085.0,91192.0
15400,34574.0,69751.0
15400,47749.0,74451.0
15400,73793.0,86176.0
15400,30703.0,57184.0
15400,28669.0,43078.0
15400,7839.0,48276.0
15400,39452.0,56834.0
15400,50121.0,67755.0
15500,57993.0,82248.0
15500,56206.0,137388.0
15500,59316.0,80837.0
15500,36650.0,62963.0
15500,88929.0,115249.0
15500,79185.0,88693.0
15500,98646.0,115669.0
15500,71412.0,93723.0
15500,28269.0,52822.0
15500,46846.0,70082.0
15500,46125.0,63276.0
15500,20800.0,173566.0
15500,82054.0,104627.0
15500,96426.0,122322.0
15600,83758.0,106992.0
15600,102572.0,112721.0
15600,49151.0,62005.0
15600,102881.0,117868.0
15600,104458.0,137583.0
15600,27599.0,47615.0
15600,75701.0,106389.0
15600,62622.0,106824.0
15600,76724.0,96942.0
15600,89312.0,110431.0
15600,105959.0,121747.0
15600,58728.0,92443.0
15600,74156.0,101136.0
15600,92789.0,123455.0
15600,68056.0,103179.0
15600,47537.0,66581.0
15600,62582.0,131510.0
15600,51990.0,141518.0
15700,53443.0,77704.0
15700,80200.0,88545.0
15700,64625.0,93272.0
15700,64793.0,99157.0
15700,135886.0,181894.0
15700,75764.0,97122.0
15700,35873.0,52800.0
15700,48093.0,65686.0
15700,85384.0,101302.0
15700,95128.0,122248.0
15700,79346.0,93472.0
15700,16804.0,34294.0
15700,122646.0,204282.0
15700,87754.0,103045.0
15700,81709.0,111127.0
15700,40314.0,60640.0
15700,46124.0,67964.0
15700,74587.0,93180.0
15700,58410.0,89082.0
15700,53478.0,68885.0
15800,51281.0,144202.0
15800,9407.0,60165.0
15800,61073.0,90897.0
15800,89765.0,111792.0
15800,104913.0,121214.0
15800,51163.0,157644.0
15800,78905.0,97628.0
15800,103537.0,111139.0
15800,102552.0,138171.0
15800,58388.0,100944.0
15800,71820.0,89739.0
15800,41661.0,80457.0
15800,20665.0,43790.0
15800,46716.0,60231.0
15800,74575.0,95815.0
15900,95120.0,114674.0
15900,46731.0,71521.0
15900,96854.0,156450.0
15900,65827.0,97935.0
15900,52012.0,105877.0
15900,49516.0,105352.0
15900,94108.0,113888.0
15900,38514.0,50309.0
15900,79660.0,96393.0
15900,102564.0,120724.0
15900,38860.0,68912.0
15900,101412.0,119751.0
15900,48563.0,64679.0
15900,42623.0,66458.0
15900,69548.0,89775.0
15900,107336.0,120451.0
15900,68304.0,92271.0
15900,58518.0,82095.0
15900,90017.0,114267.0
15900,19639.0,171350.0
15900,94078.0,118359.0
15900,16744.0,52234.0
16000,56295.0,77146.0
16000,71861.0,95315.0
16000,32918.0,52482.0
16000,74459.0,103255.0
16000,20648.0,167020.0
16000,82097.0,100225.0
16000,88093.0,106943.0
16000,98338.0,115759.0
16000,71670.0,84124.0
16000,52546.0,63837.0
16000,77067.0,94613.0
16000,62973.0,87698.0
16000,140979.0,181166.0
16000,57944.0,89778.0
16000,65901.0,85627.0
16000,66395.0,85782.0
16000,69861.0,87086.0
16100,49371.0,77400.0
16100,76644.0,103192.0
16100,94089.0,159427.0
16100,59734.0,93756.0
16100,99844.0,114647.0
16100,107758.0,124610.0
16100,45973.0,64430.0
16100,63152.0,85097.0
16100,76981.0,106014.0
16100,61712.0,82649.0
16100,105719.0,116491.0
16100,41379.0,57862.0
16100,54715.0,71673.0
16100,49244.0,65523.0
16100,26276.0,168105.0
16100,51041.0,72749.0
16100,72942.0,99544.0
16100,68905.0,91572.0
16200,43794.0,69458.0
16200,25329.0,37433.0
16200,62258.0,92595.0
16200,49552.0,82523.0
16200,68873.0,101797.0
16200,87248.0,116407.0
16200,70703.0,87682.0
16200,62783.0,94394.0
16200,83448.0,135447.0
16200,95465.0,114758.0
16200,22956.0,44866.0
16200,118585.0,131940.0
16200,23466.0,206368.0
16200,86021.0,113030.0
16200,105502.0,117705.0
16200,76211.0,104348.0
16200,81933.0,131208.0
16200,34984.0,46382.0
16200,46115.0,61917.0
16300,22352.0,165315.0
16300,7774.0,88649.0
16300,79087.0,102921.0
16300,71510.0,89756.0
16300,105169.0,134992.0
16300,67524.0,85577.0
16300,49868.0,76131.0
16300,69327.0,102426.0
16300,102826.0,114692.0
16300,34297.0,42629.0
16300,66038.0,98585.0
16400,50941.0,78801.0
16400,74904.0,92308.0
16400,71264.0,94726.0
16400,54818.0,74447.0
16400,57139.0,164133.0
16400,73466.0,89453.0
16400,57651.0,76854.0
16400,62018.0,91832.0
16400,107669.0,115881.0
16400,47428.0,76483.0
16400,58664.0,89589.0
16400,71906.0,86144.0
16400,100014.0,122281.0
16400,65898.0,85424.0
16400,102103.0,133626.0
16500,44330.0,72618.0
16500,47636.0,59586.0
16500,52028.0,63745.0
16500,44110.0,65748.0
16500,77049.0,98658.0
16500,64081.0,100796.0
16500,23169.0,41677.0
16500,48833.0,68872.0
16500,143404.0,165267.0
16500,126872.0,167611.0
16500,51758.0,138693.0
16500,52030.0,158296.0
16500,43223.0,46925.0
16500,44946.0,64918.0
16500,48674.0,73720.0
16500,74263.0,98922.0
16500,42317.0,66966.0
16500,94920.0,118156.0
16500,45441.0,76145.0
16500,36206.0,53040.0
16600,9626.0,96887.0
16600,81275.0,106691.0
16600,102543.0,119493.0
16600,45877.0,68563.0
16600,74784.0,100221.0
16600,71564.0,84627.0
16600,74681.0,95471.0
16600,28694.0,44165.0
16600,69644.0,100411.0
16600,71096.0,104437.0
16700,62933.0,91790.0
16700,64862.0,107919.0
16700,62933.0,95498.0
16700,102687.0,137417.0
16700,86076.0,130341.0
16700,31135.0,60478.0
16700,11059.0,92706.0
16700,59207.0,83146.0
16700,29404.0,45209.0
16700,12830.0,56465.0
16700,53423.0,85685.0
16700,5106.0,93277.0
16700,105556.0,136568.0
16800,57329.0,83695.0
16800,76852.0,90429.0
16800,27623.0,88231.0
16800,56979.0,90008.0
16800,50050.0,140222.0
16800,23670.0,41879.0
16800,62557.0,95747.0
16800,16204.0,27781.0
16800,50445.0,71711.0
16800,73280.0,103067.0
16800,102838.0,111319.0
16800,46312.0,67166.0
16800,50135.0,93772.0
16800,58193.0,82942.0
16800,39352.0,60943.0
16800,144756.0,183810.0
16800,94851.0,119053.0
16900,131002.0,166859.0
16900,30856.0,56961.0
16900,71672.0,96677.0
16900,47129.0,62342.0
16900,73128.0,101683.0
16900,68940.0,88264.0
16900,67111.0,96985.0
16900,116357.0,209364.0
16900,53252.0,89720.0
16900,88143.0,115365.0
16900,43643.0,80639.0
16900,61847.0,91671.0
16900,17988.0,137328.0
16900,102108.0,117650.0
17000,73644.0,107086.0
17000,125257.0,161009.0
17000,10866.0,171952.0
17000,70039.0,100993.0
17000,51682.0,67688.0
17000,31772.0,60289.0
17000,86341.0,133564.0
17000,27088.0,166437.0
17000,70085.0,81598.0
17000,97438.0,158780.0
17000,45671.0,64516.0
17000,6778.0,60065.0
17000,26228.0,60979.0
17000,54780.0,93091.0
17000,73184.0,96889.0
17000,60483.0,85015.0
17000,118822.0,208429.0
17000,96065.0,116416.0
17000,82662.0,111357.0
17000,108154.0,134103.0
17000,25638.0,128433.0
17100,56791.0,94396.0
17100,48471.0,71546.0
17100,19126.0,88969.0
17100,100082.0,119585.0
17100,22162.0,128989.0
17100,123463.0,160487.0
17100,74922.0,91187.0
17100,59123.0,94247.0
17100,46953.0,69086.0
17100,43085.0,68758.0
17100,32134.0,69131.0
17100,54598.0,115838.0
17100,91502.0,113251.0
17200,51352.0,64386.0
17200,62514.0,96633.0
17200,6126.0,88603.0
17200,7044.0,57831.0
17200,103519.0,118074.0
17200,89507.0,121047.0
17200,52011.0,65800.0
17200,11950.0,170000.0
17200,43996.0,79419.0
17200,33073.0,85654.0
17200,48999.0,76544.0
17200,35116.0,60489.0
17200,85977.0,109238.0
17200,45900.0,68126.0
17200,52276.0,69860.0
17200,53849.0,102326.0
17200,90567.0,118761.0
17200,99204.0,119490.0
17200,48427.0,66082.0
17200,62840.0,92946.0
17200,55254.0,118718.0
17300,91132.0,110440.0
17300,51185.0,65537.0
17300,35070.0,63862.0
17300,79412.0,114906.0
17300,99064.0,156306.0
17300,90768.0,116052.0
17300,65444.0,91244.0
17300,65136.0,83847.0
17300,110614.0,137552.0
17300,73503.0,91842.0
17300,91350.0,107834.0
17300,65077.0,91991.0
17300,32736.0,49100.0
17300,57358.0,71617.0
17300,51107.0,64135.0
17300,48132.0,78889.0
17400,77350.0,101271.0
17400,61035.0,90434.0
17400,58941.0,88470.0
17400,25859.0,43684.0
17400,43110.0,73614.0
17400,11147.0,166496.0
17400,42876.0,66085.0
17400,45861.0,61256.0
17400,44479.0,78121.0
17400,97072.0,155146.0
17400,96590.0,112115.0
17400,49765.0,66782.0
17400,123579.0,168243.0
17400,166345.0,202989.0
17400,55575.0,78661.0
17400,102228.0,115898.0
17400,64163.0,84948.0
17400,79623.0,113658.0
17500,92986.0,114276.0
17500,99853.0,163401.0
17500,17889.0,94453.0
17500,101354.0,117209.0
17500,49968.0,68025.0
17500,73071.0,94267.0
17500,51102.0,69532.0
17500,46636.0,72908.0
17500,90221.0,113564.0
17500,85183.0,108948.0
17500,61524.0,87188.0
17500,87294.0,114031.0
17500,103562.0,130613.0
17500,23288.0,94904.0
17600,39057.0,50933.0
17600,53707.0,80407.0
17600,56090.0,103992.0
17600,62996.0,86817.0
17600,73354.0,96526.0
17600,72232.0,103081.0
17600,79122.0,96116.0
17600,76043.0,95605.0
17600,44571.0,66088.0
17600,29201.0,41396.0
17600,67285.0,90816.0
17600,64857.0,82449.0
17600,59347.0,68667.0
17600,71983.0,97939.0
17600,106381.0,134476.0
17600,62198.0,101183.0
17600,71366.0,87862.0
17600,39063.0,54561.0
17600,48487.0,65665.0
17600,88661.0,114922.0
17600,61093.0,97551.0
17700,10847.0,94611.0
17700,64964.0,88856.0
17700,93302.0,116668.0
17700,50886.0,106673.0
17700,60260.0,90196.0
17700,36253.0,57420.0
17700,107395.0,133433.0
17700,71399.0,96588.0
17700,85150.0,113104.0
17700,58016.0,76416.0
17700,47064.0,71698.0
17700,56375.0,90435.0
17700,72911.0,97317.0
17700,82302.0,111228.0
17800,61494.0,85864.0
17800,38770.0,64357.0
17800,83080.0,108348.0
17800,107736.0,113100.0
17800,56956.0,74305.0
17800,60611.0,89943.0
17800,58942.0,91483.0
17800,68889.0,85642.0
17800,51689.0,115660.0
17800,137169.0,182280.0
17800,13839.0,171378.0
17800,13660.0,173360.0
17800,8642.0,88369.0
17800,36902.0,57622.0
17800,54003.0,116434.0
17800,69306.0,94504.0
17800,56432.0,157665.0
17800,44326.0,79651.0
17900,70046.0,135917.0
17900,37265.0,53214.0
17900,62697.0,89848.0
17900,72501.0,94488.0
17900,63559.0,81536.0
17900,66823.0,91680.0
17900,51080.0,92051.0
17900,46342.0,68029.0
17900,110332.0,130756.0
17900,68779.0,98623.0
18000,49255.0,61752.0
18000,62216.0,85503.0
18000,63508.0,94991.0
18000,65836.0,100292.0
18000,72152.0,102671.0
18000,88509.0,112933.0
18000,84824.0,115146.0
18000,100822.0,118817.0
18000,48724.0,72654.0
18000,90275.0,135792.0
18000,74162.0,89823.0
18000,50409.0,78404.0
18000,54196.0,71412.0
18000,41814.0,62845.0
18000,107546.0,176314.0
18100,81916.0,104048.0
18100,144692.0,183630.0
18100,53524.0,102133.0
18100,46145.0,72200.0
18100,23590.0,215548.0
18100,57864.0,164069.0
18100,71814.0,89941.0
18100,62783.0,86066.0
18100,89454.0,119019.0
18100,112832.0,182418.0
18100,95322.0,119643.0
18100,22203.0,138057.0
18100,73356.0,86885.0
18100,27239.0,39723.0
18100,23928.0,55734.0
18100,32554.0,92419.0
18100,18611.0,171194.0
18200,93702.0,158647.0
18200,16386.0,170310.0
18200,67809.0,89339.0
18200,13925.0,94898.0
18200,34593.0,56658.0
18200,49653.0,159076.0
18200,94727.0,136877.0
18200,97146.0,124195.0
18200,61690.0,89963.0
18200,61554.0,94510.0
18200,53646.0,156048.0
18200,120966.0,208782.0
18200,62141.0,90434.0
18200,68743.0,92112.0
18200,95091.0,113294.0
18200,78077.0,105522.0
18200,63852.0,93356.0
18200,39109.0,62371.0
18200,57980.0,79265.0
18300,40018.0,65355.0
18300,90337.0,103864.0
18300,109437.0,114900.0
18300,121001.0,210685.0
18300,26982.0,59552.0
18300,63351.0,87645.0
18300,109192.0,139384.0
18300,90099.0,118545.0
18300,31427.0,60249.0
18300,73510.0,95132.0
18300,93728.0,153093.0
18300,68096.0,99051.0
18300,68517.0,97151.0
18300,12169.0,93564.0
18300,67550.0,95440.0
18400,68655.0,94322.0
18400,89101.0,118748.0
18400,65519.0,89276.0
18400,88352.0,110216.0
18400,94280.0,122172.0
18400,63569.0,95729.0
18400,61049.0,96397.0
18400,99902.0,125249.0
18400,72718.0,98065.0
18400,116228.0,148722.0
18400,110580.0,137926.0
18400,83548.0,111626.0
18400,40673.0,60418.0
18400,48970.0,69559.0
18400,75491.0,101745.0
18400,62300.0,95869.0
18500,57174.0,91772.0
18500,46555.0,69186.0
18500,26389.0,85552.0
18500,14517.0,95150.0
18500,102472.0,115719.0
18500,10934.0,66367.0
18500,65165.0,90805.0
18500,81938.0,106187.0
18500,67686.0,95949.0
18500,49367.0,71485.0
18500,99474.0,127470.0
18500,38145.0,59415.0
18600,72860.0,90347.0
18600,73473.0,105848.0
18600,84874.0,115759.0
18600,47199.0,70134.0
18600,23850.0,61808.0
18600,60709.0,89683.0
18600,96993.0,134785.0
18600,100144.0,153751.0
18600,38674.0,63641.0
18600,50167.0,96312.0
18600,39783.0,59196.0
18600,119741.0,212530.0
18600,48711.0,69611.0
18600,64248.0,82690.0
18600,49385.0,70220.0
18600,43438.0,69441.0
18600,80970.0,101244.0
18600,15243.0,172611.0
18600,51936.0,75278.0
18700,37883.0,64763.0
18700,58498.0,90135.0
18700,65458.0,84639.0
18700,39441.0,71345.0
18700,69954.0,104510.0
18700,11886.0,63762.0
18700,47903.0,63933.0
18700,136790.0,178135.0
18700,110292.0,132953.0
18700,68196.0,89641.0
18700,93210.0,109980.0
18700,70562.0,91223.0
18700,66197.0,83151.0
18700,66891.0,94454.0
18700,66003.0,82410.0
18700,45365.0,71853.0
18700,59929.0,89526.0
18700,87958.0,114696.0
18700,39821.0,60672.0
18800,110098.0,120662.0
18800,77025.0,103322.0
18800,70102.0,99841.0
18800,67666.0,167619.0
18800,166737.0,199303.0
18800,73396.0,137076.0
18800,96272.0,163250.0
18800,98582.0,122597.0
18800,7739.0,65181.0
18800,66562.0,90325.0
18800,91731.0,125902.0
18800,22782.0,60590.0
18800,88828.0,116683.0
18900,127269.0,203737.0
18900,87081.0,115165.0
18900,83474.0,104133.0
18900,34583.0,59247.0
18900,91784.0,117626.0
18900,87657.0,117577.0
18900,51075.0,78045.0
18900,39727.0,68477.0
18900,55238.0,112776.0
18900,123206.0,205608.0
18900,100416.0,161147.0
18900,44605.0,65489.0
18900,61429.0,84990.0
18900,101289.0,127485.0
18900,52640.0,113391.0
18900,103130.0,120119.0
18900,64290.0,87837.0
18900,82537.0,117610.0
19000,52157.0,157459.0
19000,62356.0,92299.0
19000,172108.0,195892.0
19000,130291.0,168187.0
19000,167104.0,200184.0
19000,22236.0,169461.0
19000,75673.0,100335.0
19000,107199.0,132723.0
19000,24658.0,47027.0
19000,105729.0,172555.0
19000,42488.0,65636.0
19100,51994.0,66467.0
19100,31442.0,57151.0
19100,105111.0,176829.0
19100,46406.0,64413.0
19100,129111.0,197592.0
19100,48730.0,115967.0
19100,58453.0,76731.0
19100,22094.0,61820.0
19100,73217.0,93033.0
19200,68902.0,98737.0
19200,54483.0,81690.0
19200,73339.0,95426.0
19200,83591.0,109772.0
19200,96401.0,115545.0
19200,62215.0,76573.0
19200,57728.0,96552.0
19200,24430.0,128837.0
19200,31307.0,60202.0
19300,83141.0,112096.0
19300,84425.0,119351.0
19300,50554.0,76140.0
19300,73668.0,89061.0
19300,31950.0,53814.0
19300,27747.0,43740.0
19300,76807.0,103026.0
19300,99714.0,126965.0
19300,39926.0,101208.0
19300,33970.0,102792.0
19300,98769.0,121140.0
19300,91004.0,116827.0
19300,51580.0,83518.0
19300,96454.0,157809.0
19300,72752.0,106084.0
19400,39928.0,106271.0
19400,167450.0,200902.0
19400,51360.0,76100.0
19400,39334.0,103578.0
19400,109812.0,172705.0
19400,110745.0,173474.0
19400,52677.0,80424.0
19500,100077.0,122352.0
19500,92663.0,152627.0
19500,98718.0,122659.0
19500,88909.0,140092.0
19500,8861.0,170687.0
19500,52080.0,89913.0
19500,48835.0,72566.0
19500,100446.0,121516.0
19600,117646.0,149975.0
19600,55169.0,86203.0
19600,33284.0,61824.0
19600,49984.0,84519.0
19600,85984.0,112721.0
19700,33529.0,61209.0
19700,49793.0,113200.0
19700,62351.0,84624.0
19700,93040.0,113362.0
19700,23921.0,134867.0
19700,60999.0,89841.0
19700,105135.0,147353.0
19700,70709.0,97394.0
19700,139534.0,172125.0
19700,19349.0,133226.0
19800,73557.0,95770.0
19800,56745.0,83146.0
19800,51454.0,68073.0
19800,99137.0,121781.0
19800,13830.0,85587.0
19800,65021.0,95188.0
19800,69174.0,95154.0
19900,90966.0,154351.0
19900,168732.0,224270.0
19900,96435.0,130019.0
19900,132878.0,199172.0
19900,25589.0,90051.0
19900,170947.0,222227.0
19900,68830.0,107598.0
19900,74193.0,94078.0
19900,78142.0,102085.0
20000,38955.0,80680.0
20000,9647.0,31920.0
20000,43087.0,61438.0
20000,170706.0,224233.0
20000,46775.0,70236.0
20000,27782.0,58313.0
20000,22036.0,51068.0
20000,28440.0,91704.0
20000,9722.0,173518.0
20100,78915.0,119400.0
20100,74013.0,106578.0
20100,20153.0,94279.0
20100,16755.0,29412.0
20100,62661.0,87329.0
20100,54257.0,68830.0
20100,59726.0,79982.0
20100,104183.0,139637.0
20100,72775.0,102308.0
20100,171132.0,201214.0
20100,137009.0,286955.0
20100,84965.0,110676.0
20200,105278.0,180304.0
20200,88020.0,139200.0
20200,25956.0,92553.0
20200,61303.0,97780.0
20200,51588.0,121752.0
20200,45088.0,65211.0
20200,61477.0,98143.0
20200,51449.0,69060.0
20200,34676.0,62987.0
20200,59347.0,97816.0
20200,41479.0,70102.0
20200,82181.0,119535.0
20200,130401.0,171686.0
20300,59809.0,107994.0
20300,71387.0,107363.0
20300,82996.0,118224.0
20300,21281.0,90551.0
20300,63803.0,89079.0
20300,77325.0,133075.0
20300,180254.0,220843.0
20300,66667.0,92158.0
20300,13838.0,30813.0
20400,173975.0,219297.0
20400,29985.0,54038.0
20400,86559.0,123114.0
20400,99781.0,128452.0
20400,44746.0,63433.0
20400,19265.0,43962.0
20400,68928.0,98587.0
20400,38267.0,68684.0
20400,81823.0,114832.0
20400,132443.0,204082.0
20400,76305.0,103430.0
