LOAN,MORTDUE,VALUE
9900,31244.0,44138.0
9900,55342.0,72357.0
9900,59206.0,75690.0
9900,83821.0,124527.0
10000,63218.0,76500.0
10000,48300.0,74600.0
10000,34350.0,54146.0
10000,75976.0,91000.0
10000,68807.0,76581.0
10000,,56475.0
10000,84580.0,118924.0
10000,,49266.0
10000,59828.0,72489.0
10000,22000.0,41250.0
10000,86000.0,111000.0
10000,26197.0,46600.0
10000,,25010.0
10000,20500.0,54600.0
10000,,
10000,186000.0,225750.0
10000,28000.0,73250.0
10000,57238.0,101500.0
10000,31253.0,65450.0
10000,27000.0,54300.0
10000,53297.0,74925.0
10000,7718.0,77750.0
10000,63005.0,78500.0
10000,87579.0,105000.0
10000,,42497.0
10000,32000.0,59000.0
10000,31000.0,58240.0
10000,71000.0,97875.0
10000,66000.0,89145.0
10000,59764.0,77870.0
10000,124000.0,192000.0
10000,80000.0,107900.0
10000,34767.0,51000.0
10000,,23400.0
10000,57068.0,72000.0
10000,22068.0,49600.0
10000,131589.0,156000.0
10000,147234.0,175300.0
10000,48041.0,76050.0
10000,78000.0,97400.0
10000,64320.0,102375.0
10000,96000.0,112200.0
10000,88777.5,112014.0
10000,10000.0,68250.0
10000,42300.0,
10000,5200.0,53095.0
10000,19225.53,35500.0
10000,62000.0,80000.0
10000,41741.0,56000.0
10000,46946.0,65000.0
10000,75000.0,103600.0
10000,59929.0,
10000,99600.0,125500.0
10000,122800.0,151500.0
10000,49000.0,70000.0
10000,48840.0,58740.0
10000,13161.0,37700.0
10000,84000.0,132965.0
10000,42321.0,53800.0
10000,65000.0,80000.0
10000,76700.0,97800.0
10000,59543.0,86800.0
10000,52410.0,54500.0
10000,50070.0,60670.0
10000,16288.0,48600.0
10000,69727.0,90312.0
10000,,65088.0
10000,,79500.0
10000,,
10000,91000.0,110000.0
10000,66399.0,78000.0
10000,90700.0,123370.0
10000,34900.0,48000.0
10000,127319.0,194992.0
10000,48769.0,65328.0
10000,133879.0,157446.0
10000,36000.0,68800.0
10000,64375.0,72418.0
10000,114643.0,130127.0
10000,,69502.0
10000,41949.0,51684.0
10100,114590.0,215784.0
10100,45493.0,54605.0
10100,87942.0,106000.0
10100,32608.0,47377.0
10100,66393.0,85605.0
10100,,25300.0
10100,68240.0,84067.0
10100,81263.0,98536.0
10100,137299.0,200339.0
10100,47426.0,68820.0
10100,57881.0,69554.0
10100,60200.0,74000.0
10100,68820.0,78830.0
10100,73174.0,91101.0
10100,54873.0,73085.0
10100,49683.0,55728.0
10100,72136.0,89437.0
10100,55559.0,89231.0
10100,126358.0,180305.0
10100,58446.0,71145.0
10100,63283.0,82912.0
10100,55738.0,73266.0
10100,93085.0,110069.0
10100,154005.0,175684.0
10100,,69451.0
10200,44000.0,57000.0
10200,9078.0,35261.0
10200,102281.0,114277.0
10200,70882.0,98154.0
10200,69116.0,105228.0
10200,82630.0,99250.0
10200,55539.0,65357.0
10200,51108.0,68673.0
10200,59907.0,71580.0
10200,84196.0,91642.0
10200,52310.0,74117.0
10200,77571.0,102732.0
10200,60180.0,72370.0
10200,71111.0,80385.0
10200,54900.0,79000.0
10200,8907.0,59814.0
10200,46140.0,56206.0
10200,48670.0,90444.0
10200,73157.0,83858.0
10200,78628.0,92090.0
10200,38223.0,60728.0
10200,61179.0,69591.0
10200,34522.0,43076.0
10200,29581.0,39992.0
10200,16322.0,86505.0
10200,57142.0,72664.0
10200,80969.0,100937.0
10200,86400.0,113698.0
10200,65803.0,85155.0
10200,79257.0,105912.0
10200,,64377.0
10300,61000.0,75000.0
10300,70147.0,122124.0
10300,54925.0,84078.0
10300,51787.0,86200.0
10300,79243.0,89840.0
10300,,69085.0
10300,46609.0,63812.0
10300,58572.0,75946.0
10300,,50548.0
10300,50714.0,56088.0
10300,65382.0,73817.0
10300,74624.0,96697.0
10300,75483.0,99345.0
10300,45275.0,62724.0
10300,57676.0,71027.0
10300,59340.0,84708.0
10300,82889.0,97189.0
10300,56127.0,72294.0
10300,65876.0,80064.0
10300,57902.0,74355.0
10300,39893.0,55000.0
10300,,51053.0
10300,44941.0,60694.0
10400,63505.0,75811.0
10400,66044.0,83531.0
10400,62442.0,73197.0
10400,63626.0,79477.0
10400,56610.0,86831.0
10400,21235.0,40116.0
10400,64904.0,76767.0
10400,64336.0,77564.0
10400,37233.0,52320.0
10400,57816.0,82047.0
10400,51200.0,76125.0
10400,39821.0,54040.0
10400,78320.0,100017.0
10400,42714.0,72322.0
10400,45710.0,55299.0
10400,11426.0,69294.0
10500,,53907.0
10500,60145.0,63268.0
10500,64295.0,73594.0
10500,154434.0,179486.0
10500,64331.0,65040.0
10500,,73388.0
10500,13694.0,87580.0
10500,26000.0,39000.0
10500,88829.0,114962.0
10500,53537.0,66674.0
10500,41467.0,58329.0
10500,57880.0,66802.0
10500,63130.0,71387.0
10500,57372.0,67960.0
10500,,18600.0
10500,74000.0,89000.0
10500,41500.0,56247.0
10500,30922.0,57682.0
10500,69656.0,88198.0
10500,89000.0,268000.0
10500,42003.0,53754.0
10500,76729.0,102287.0
10500,74814.0,98132.0
10500,55267.0,65160.0
10500,47483.0,53877.0
10500,34044.0,55784.0
10500,12630.0,32220.0
10500,27180.0,86978.0
10600,47701.0,66500.0
10600,37742.0,64334.0
10600,80386.0,106526.0
10600,31216.0,44716.0
10600,82894.0,124359.0
10600,54344.0,92742.0
10600,39061.0,50225.0
10600,61294.0,82646.0
10600,46589.0,64559.0
10600,28264.0,86546.0
10600,44696.0,57686.0
10600,61513.0,73143.0
10600,82365.0,100272.0
10600,81151.0,200459.0
10600,62909.0,81411.0
10600,53200.0,71000.0
10600,22000.0,35200.0
10600,56814.0,66692.0
10600,136820.0,201820.0
10600,50662.0,62491.0
10600,43676.0,61576.0
10600,66590.0,77465.0
10600,46972.0,80147.0
10600,63245.0,82041.0
10600,73844.0,107640.0
10600,120137.0,137090.0
10600,80397.0,203341.0
10600,83217.0,101359.0
10600,27666.0,56218.0
10600,64546.0,84576.0
10600,48018.0,68963.0
10600,56352.0,75277.0
10600,72022.0,82238.0
10600,58701.0,67967.0
10700,85198.0,107044.0
10700,56197.0,79272.0
10700,126751.0,184554.0
10700,48322.0,64383.0
10700,83650.0,203720.0
10700,124330.0,176350.0
10700,55341.0,78062.0
10700,55043.0,68609.0
10700,73996.0,92766.0
10700,59588.0,69166.0
10700,49573.0,68125.0
10700,122000.0,148000.0
10700,34000.0,49756.0
10700,67523.0,85560.0
10700,41144.0,59375.0
10700,50210.0,64838.0
10700,54091.0,67661.0
10700,147477.0,181050.0
10700,115118.0,124198.0
10700,110789.0,126781.0
10700,51224.0,70399.0
10700,67065.0,96171.0
10700,29569.0,47842.0
10800,199000.0,226000.0
10800,64305.0,107374.0
10800,98568.0,121994.0
10800,32870.0,61572.0
10800,35602.0,73077.0
10800,11950.0,46780.0
10800,70214.0,83882.0
10800,49254.0,80527.0
10800,44355.0,57742.0
10800,125732.0,184667.0
10800,31149.0,67239.0
10800,80203.0,98731.0
10800,64181.0,70996.0
10800,57892.0,78900.0
10800,,
10800,75000.0,87400.0
10800,52600.0,66700.0
10800,75378.0,86060.0
10800,67740.0,108135.0
10800,194485.0,228670.0
10800,56477.0,94980.0
10800,78898.0,86567.0
10800,59469.0,69834.0
10800,61791.0,78361.0
10800,24182.0,39750.0
10800,,49495.0
10800,83441.0,92148.0
10800,49953.0,75322.0
10800,67171.0,82138.0
10800,13365.0,66979.0
10800,89139.0,122571.0
10800,42191.0,57224.0
10800,61767.0,72668.0
10900,86754.0,110000.0
10900,57494.0,66704.0
10900,,76207.0
10900,49406.0,83074.0
10900,22513.0,52355.0
10900,,16365.0
10900,,66691.0
10900,17282.0,70783.0
10900,56793.0,68825.0
10900,25061.0,35792.0
10900,51990.0,76918.0
10900,59029.0,76120.0
10900,116030.0,125179.0
10900,45028.0,61014.0
10900,49352.0,56529.0
11000,14046.0,34777.0
11000,88252.0,112567.0
11000,52602.0,61496.0
11000,60513.0,110485.0
11000,76958.0,88607.0
11000,21738.0,86586.0
11000,77929.0,102942.0
11000,89275.0,108653.0
11000,57554.0,68222.0
11000,21780.0,85505.0
11000,63314.0,69285.0
11000,48538.0,63805.0
11000,50716.0,61492.0
11000,77517.0,86214.0
11000,56795.0,70014.0
11000,45000.0,63775.0
11000,49000.0,66922.0
11000,108095.0,137000.0
11000,15129.0,29375.0
11000,74596.0,98000.0
11000,85149.0,106820.0
11000,102000.0,120000.0
11000,63847.0,86500.0
11000,54100.0,70438.0
11000,66400.0,81500.0
11000,63975.0,235000.0
11000,53700.0,68000.0
11000,62227.0,81250.0
11000,41000.0,63450.0
11000,122751.0,140000.0
11000,85474.0,118125.0
11000,131949.0,165096.0
11000,116361.0,143318.0
11000,54641.0,65705.0
11000,85758.0,108661.0
11000,60123.0,74887.0
11000,43614.0,60831.0
11000,83639.0,98081.0
11000,50178.0,64427.0
11000,77723.0,107245.0
11000,46093.0,60563.0
11000,85008.0,73223.0
11000,106762.0,123138.0
11000,92521.0,110704.0
11000,49000.0,68000.0
11000,,56851.0
11000,48893.0,113223.0
11100,47689.0,52910.0
11100,59232.0,71157.0
11100,,50262.0
11100,52028.0,77316.0
11100,79226.0,88112.0
11100,72402.0,86584.0
11100,17430.0,68499.0
11100,,26400.0
11100,82849.0,113913.0
11100,27861.0,47737.0
11100,82329.0,100139.0
11100,80922.0,95105.0
11100,,67005.0
11100,68784.0,85464.0
11100,52029.0,71376.0
11100,61856.0,77275.0
11100,105226.0,122901.0
11100,53232.0,86703.0
11100,52900.0,91741.0
11100,75392.0,89976.0
11100,31999.0,61406.0
11100,,
11100,54496.0,71895.0
11100,56999.0,67427.0
11100,67366.0,102936.0
11100,35782.0,45550.0
11100,148235.0,182053.0
11100,48031.0,107561.0
11100,43167.0,60209.0
11100,50350.0,58837.0
11200,32562.0,47220.0
11200,66868.0,107794.0
11200,93649.0,113833.0
11200,29348.0,87351.0
11200,44966.0,55114.0
11200,23181.0,80140.0
11200,68890.0,84059.0
11200,17411.0,86102.0
11200,114000.0,139200.0
11200,56842.0,66710.0
11200,56877.0,65125.0
11200,62752.0,73003.0
11200,65508.0,103523.0
11200,153103.0,181849.0
11200,68990.0,81922.0
11200,,48150.0
11200,19496.0,73140.0
11300,57377.0,75038.0
11300,124205.0,196124.0
11300,64437.0,79857.0
11300,61810.0,79817.0
11300,,66345.0
11300,62168.0,80681.0
11300,56651.0,71353.0
11300,46120.0,52911.0
11300,77926.0,89216.0
11300,129489.0,195105.0
11300,54984.0,63958.0
11300,40752.0,53683.0
11300,,28600.0
11300,29000.0,59900.0
11300,56602.0,71500.0
11300,66814.0,82021.0
11300,16115.0,69113.0
11300,77846.0,101984.0
11300,114392.0,214523.0
11300,62568.0,79009.0
11300,,
11300,78902.0,100332.0
11300,,73121.0
11300,74783.0,100909.0
11400,,29374.0
11400,,38246.0
11400,75705.0,90727.0
11400,66491.0,89553.0
11400,55965.0,78051.0
11400,59813.0,72873.0
11400,125486.0,195284.0
11400,43530.0,56600.0
11400,56789.0,74016.0
11400,51203.0,60716.0
11400,,44849.0
11400,,27439.0
11400,28043.0,87684.0
11400,84380.0,202186.0
11400,112930.0,144830.0
11400,84278.0,200480.0
11400,64934.0,74875.0
11400,50166.0,61395.0
11400,52068.0,80643.0
11500,56720.0,82738.0
11500,104790.0,122169.0
11500,53651.0,87547.0
11500,116430.0,215014.0
11500,43945.0,63337.0
11500,53151.0,71645.0
11500,70409.0,89099.0
11500,61264.0,75647.0
11500,44097.0,58336.0
11500,77143.0,86862.0
11500,21096.0,38952.0
11500,47597.57,75937.5
11500,67000.0,83000.0
11500,62000.0,83000.0
11500,64371.0,73636.0
11500,63136.0,81099.0
11500,29281.0,37717.0
11500,104610.0,118861.0
11500,,64037.0
11500,59781.0,69864.0
11500,22758.0,36922.0
11600,82326.0,94599.0
11600,64143.0,78851.0
11600,92613.0,108515.0
11600,44623.0,
11600,57939.0,69774.0
11600,50433.0,107092.0
11600,89205.0,128462.0
11600,22635.0,33353.0
11600,35865.0,50000.0
11600,57200.0,72500.0
11600,45917.0,60000.0
11600,96882.0,118914.0
11600,28654.0,47042.0
11600,36357.0,56514.0
11600,33379.0,51821.0
11600,64510.0,71105.0
11600,57436.0,72460.0
11600,129432.0,198705.0
11600,73079.0,101219.0
11600,,36474.0
11700,42151.0,58947.0
11700,,67940.0
11700,78789.0,91342.0
11700,47072.0,85090.0
11700,95411.0,117927.0
11700,54085.0,68239.0
11700,51600.0,72399.0
11700,52650.0,63646.0
11700,59932.0,80313.0
11700,40266.0,59097.0
11700,,69125.0
11700,84863.0,91737.0
11700,63724.0,82252.0
11700,59506.0,85000.0
11700,69100.0,85000.0
11700,62400.0,78000.0
11700,63914.0,93707.0
11700,37093.0,62116.0
11700,74783.0,86227.0
11700,64278.0,76055.0
11700,15163.0,74500.0
11700,56441.0,86987.0
11700,78157.0,103016.0
11700,55119.0,67931.0
11700,56990.0,83334.0
11700,101520.0,110617.0
11700,96532.0,107600.0
11700,68059.0,86216.0
11800,74512.0,93328.0
11800,118053.0,125325.0
11800,52104.0,61618.0
11800,79131.0,102263.0
11800,67678.0,108092.0
11800,,65769.0
11800,21813.0,30436.0
11800,44944.0,57132.0
11800,57760.0,65535.0
11800,65062.0,78004.0
11800,67336.0,82218.0
11800,86785.0,125552.0
11800,116742.0,137385.0
11800,38825.0,51984.0
11800,32257.0,59515.0
11800,,51246.0
11800,65012.0,91614.0
11800,53596.0,69786.0
11800,98877.0,110250.0
11800,112146.0,140781.0
11900,44600.0,63800.0
11900,54867.0,79000.0
11900,44142.0,54299.0
11900,56443.0,86913.0
11900,85486.0,109386.0
11900,108763.0,128780.0
11900,56792.0,64130.0
11900,,39433.0
11900,71000.0,87000.0
11900,85179.0,122788.0
11900,41009.0,68211.0
11900,28329.0,80963.0
11900,117550.0,144178.0
11900,58104.0,77870.0
11900,52814.0,72000.0
11900,34222.0,59948.0
11900,26601.0,52544.0
11900,81849.0,105403.0
11900,29822.0,48574.0
11900,201264.0,227295.0
11900,97506.0,110902.0
11900,89595.0,107895.0
11900,63833.0,
11900,78959.0,104371.0
11900,83877.0,208924.0
11900,114329.0,143915.0
11900,81318.0,105454.0
11900,61094.0,74842.0
12000,84172.0,123415.0
12000,83560.0,126479.0
12000,63019.0,74204.0
12000,41182.0,59947.0
12000,57371.0,69076.0
12000,76799.0,83864.0
12000,35028.0,55079.0
12000,30777.0,43157.0
12000,7804.0,65395.0
12000,38130.0,68707.0
12000,15756.0,53079.0
12000,50581.0,70171.0
12000,69796.0,93757.0
12000,102109.0,121229.0
12000,79844.0,98139.0
12000,76345.0,89036.0
12000,35721.0,52938.0
12000,72786.0,84595.0
12000,42000.0,60000.0
12000,69000.0,92900.0
12000,74427.0,96270.0
12000,,
12000,43000.0,64000.0
12000,96000.0,135000.0
12000,46000.0,60200.0
12000,87000.0,101200.0
12000,98000.0,123385.0
12000,76187.0,93100.0
12000,73000.0,94900.0
12000,150000.0,175065.0
12000,29600.0,61250.0
12000,,63000.0
12000,94000.0,112125.0
12000,72000.0,106000.0
12000,42482.0,67800.0
12000,53800.0,80000.0
12000,88000.0,118750.0
12000,44000.0,59500.0
12000,81000.0,105250.0
12000,36346.0,54000.0
12000,81000.0,99000.0
12000,64000.0,80000.0
12000,,87000.0
12000,85039.0,111100.0
12000,87000.0,113850.0
12000,,
12000,75373.0,102602.0
12000,36000.0,51900.0
12000,114390.0,132800.0
12000,28298.0,72000.0
12000,118000.0,139350.0
12000,87917.0,
12000,58730.0,80000.0
12000,59099.0,82000.0
12000,15231.0,42845.01
12000,48786.0,89800.0
12000,74265.0,91000.0
12000,42000.0,58000.0
12000,76674.0,97936.0
12000,54257.0,82764.0
12000,36072.0,62960.0
12000,97650.0,115931.0
12000,,67446.0
12000,88210.0,114224.0
12000,84191.0,100654.0
12000,63589.0,75959.0
12000,,33879.0
12000,48189.0,53969.0
12000,98428.0,114820.0
12100,56335.0,86648.0
12100,48622.0,83158.0
12100,58556.0,76724.0
12100,186062.0,227171.0
12100,13218.0,82386.0
12100,96439.0,126328.0
12100,44484.0,64398.0
12100,29097.0,72647.0
12100,90917.0,102400.0
12100,50100.0,66410.0
12100,68941.0,75029.0
12100,50150.0,65565.0
12100,50973.0,74183.0
12100,22000.0,38750.0
12100,12000.0,33938.0
12100,31400.0,48000.0
12100,67000.0,79100.0
12100,67927.0,94126.0
12100,,72731.0
12100,74594.0,90555.0
12100,83557.0,98881.0
12100,61868.0,66874.0
12100,46152.0,72773.0
12100,97185.0,113004.0
12100,105104.0,144712.0
12100,71060.0,79744.0
12100,85121.0,113744.0
12100,28193.0,34705.0
12100,18728.0,34443.0
12100,55147.0,72553.0
12100,48149.0,74539.0
12200,61929.0,83102.0
12200,110088.0,137794.0
12200,57785.0,72971.0
12200,67474.0,88473.0
12200,136866.0,162906.0
12200,80336.0,102618.0
12200,97000.0,109800.0
12200,91000.0,114053.0
12200,206613.0,232176.0
12200,45095.0,64736.0
12200,70722.0,81760.0
12200,199232.0,229929.0
12200,82904.0,125057.0
12200,61302.0,90873.0
12200,27118.0,87982.0
12200,53242.0,70400.0
12200,57112.0,76050.0
12200,90154.0,110479.0
12200,86775.0,111572.0
12300,79838.0,85209.0
12300,114035.0,137208.0
12300,89333.0,106107.0
12300,24552.0,48278.0
12300,61253.0,85825.0
12300,152107.0,179793.0
12300,48866.0,73023.0
12300,48238.0,66603.0
12300,112373.0,136202.0
12300,69499.0,104045.0
12300,60200.0,77079.0
12300,,50530.0
12300,78000.0,101200.0
12300,50230.0,70000.0
12300,49800.0,64000.0
12300,77000.0,94000.0
12300,114457.0,144284.0
12300,52622.0,64407.0
12300,152274.0,177940.0
12300,27859.0,48393.0
12300,90006.0,121122.0
12300,159798.0,177853.0
12300,81590.0,90050.0
12300,35651.0,59795.0
12300,50441.0,56656.0
12300,33061.0,46277.0
12300,102908.0,124217.0
12300,141020.0,157511.0
12300,92573.0,119325.0
12300,73099.0,84250.0
12300,11300.0,39000.0
12300,68024.0,78800.0
12300,64265.0,90956.0
12400,132894.0,198168.0
12400,31303.0,57444.0
12400,80510.0,97548.0
12400,137927.0,160566.0
12400,45604.0,65501.0
12400,26768.0,52411.0
12400,203902.0,234454.0
12400,16375.0,36672.0
12400,49264.0,57923.0
12400,36034.0,62953.0
12400,,69350.0
12400,94000.0,112000.0
12400,115902.0,146813.0
12400,115004.0,144760.0
12400,57105.0,74582.0
12400,34055.0,40739.0
12400,50573.0,84008.0
12400,,65317.0
12400,25805.0,31414.0
12400,24769.0,87665.0
12400,83018.0,96637.0
12500,93538.0,118369.0
12500,37562.0,57081.0
12500,69117.0,101503.0
12500,157312.0,181050.0
12500,10035.0,61897.0
12500,83276.0,129116.0
12500,57294.0,66615.0
12500,101047.0,118913.0
12500,56960.0,69014.0
12500,83924.0,100114.0
12500,79900.0,94660.0
12500,,52026.0
12500,41000.0,64680.0
12500,41301.0,60000.0
12500,55000.0,75393.0
12500,77100.0,90550.0
12500,71582.0,93400.0
12500,53060.0,67500.0
12500,69192.0,105300.0
12500,62000.0,102600.0
12500,50097.0,73846.0
12500,77792.0,100812.0
12500,53354.0,79893.0
12500,66163.0,83727.0
12500,81865.0,101048.0
12500,17659.0,31843.0
12500,55228.0,66569.0
12500,77937.0,89710.0
12500,26286.0,36002.0
12500,,39200.0
12500,56791.0,72974.0
12500,,
12600,71370.0,90316.0
12600,84933.0,110253.0
12600,80612.0,93802.0
12600,68800.0,86000.0
12600,41169.82,57000.0
12600,83921.0,90876.0
12600,45633.0,77578.0
12600,103946.0,113900.0
12600,125688.0,198602.0
12600,86785.0,110400.0
12600,72854.0,86209.0
12600,67860.0,103426.0
12600,103960.0,127384.0
12600,32742.0,41299.0
12600,25000.0,37882.0
12600,48983.0,65000.0
12600,62493.0,77141.0
12600,55415.0,74307.0
12600,58247.0,72189.0
12600,100590.0,138649.0
12600,85335.0,97094.0
12600,83552.0,107186.0
12600,37699.0,59874.0
12600,76002.0,94236.0
12600,49986.0,67896.0
12700,204038.0,230920.0
12700,79448.0,91004.0
12700,149272.0,176467.0
12700,29471.0,48362.0
12700,72760.0,83604.0
12700,,41396.0
12700,79383.0,107590.0
12700,30428.0,47387.0
12700,103034.0,124116.0
12700,58293.0,82594.0
12700,30061.0,58714.0
12700,27459.0,38577.0
12700,77068.0,98436.0
12700,130867.0,201245.0
12700,61840.0,73541.0
12700,79898.0,101989.0
12700,105293.0,121416.0
12700,60122.0,93741.0
12700,72164.0,104220.0
12700,48139.0,64842.0
12700,9038.0,65969.0
12700,59440.0,88690.0
12700,53199.0,82567.0
12700,58606.0,83010.0
12700,159661.0,183244.0
12700,107653.0,129752.0
12700,37346.0,53511.0
12800,99160.0,114619.0
12800,66293.0,92423.0
12800,117391.0,210072.0
12800,54546.0,62906.0
12800,49349.0,70078.0
12800,56516.0,78392.0
12800,40932.0,72172.0
12800,100241.0,113073.0
12800,73624.0,103213.0
12800,,
12800,,
12800,206527.0,227737.0
12800,54151.0,83828.0
12800,81030.0,100333.0
12800,67867.0,78660.0
12800,48437.0,65311.0
12800,51800.0,68000.0
12800,111000.0,124500.0
12800,76783.0,95007.0
12800,58592.0,87002.0
12800,11986.0,48309.0
12800,46043.0,62531.0
12800,42801.0,51123.0
12800,67060.0,83989.0
12800,91040.0,114331.0
12800,71531.0,87256.0
12800,75139.0,105289.0
12800,77318.0,97616.0
12800,85251.0,114023.0
12800,79151.0,110583.0
12800,29100.0,39264.0
12800,81694.0,101680.0
12800,68729.0,90127.0
12900,69770.0,87000.0
12900,94000.0,
12900,34655.0,57787.0
12900,64245.0,83823.0
12900,39401.0,53758.0
12900,58566.0,74655.0
12900,105638.0,112608.0
12900,59191.0,72716.0
12900,29891.0,76571.0
12900,151991.0,179521.0
12900,102905.0,117694.0
12900,92734.0,114285.0
12900,87270.0,97929.0
12900,90646.0,100744.0
12900,66126.0,84472.0
12900,67038.0,110955.0
12900,89510.0,102628.0
12900,46266.0,62000.0
12900,83886.0,100782.0
12900,31498.0,42695.0
12900,149297.0,177044.0
12900,117900.0,143433.0
12900,55673.0,64582.0
12900,88304.0,122178.0
12900,50636.0,57838.0
12900,52353.0,62740.0
12900,89492.0,110007.0
12900,19688.0,77998.0
12900,70167.0,90812.0
12900,45215.0,66162.0
12900,56957.0,73181.0
12900,56798.0,71364.0
12900,61031.0,71550.0
12900,18106.0,37881.0
13000,64499.0,86000.0
13000,15374.0,59309.0
13000,27787.0,44901.0
13000,81972.0,102295.0
13000,,28981.0
13000,61509.0,77065.0
13000,80587.0,110064.0
13000,72931.0,96803.0
13000,29461.0,49326.0
13000,78766.0,106450.0
13000,49268.0,72430.0
13000,39386.0,53149.0
13000,67395.0,94355.0
13000,53951.0,70095.0
13000,,72175.0
13000,29196.0,42682.0
13000,96172.0,112123.0
13000,88614.0,116994.0
13000,16913.0,48587.0
13000,125969.0,144076.0
13000,70000.0,90704.0
13000,34000.0,65000.0
13000,38200.0,64764.0
13000,6793.0,47700.0
13000,59000.0,83187.0
13000,61612.0,99132.0
13000,,25425.0
13000,20200.0,37245.0
13000,7200.0,24869.0
13000,41193.0,58000.0
13000,36223.0,
13000,43744.0,60000.0
13000,94941.0,120000.0
13000,137618.0,159000.0
13000,47000.0,60000.0
13000,177000.0,200000.0
13000,60000.0,86400.0
13000,111000.0,137813.0
13000,152029.0,173750.0
13000,26863.0,44218.0
13000,110094.0,145807.0
13000,66014.0,85528.0
13000,61865.0,72045.0
13000,,25552.0
13000,77355.0,114400.0
13000,44875.0,57713.0
13000,110097.0,210595.0
13000,60719.0,73677.0
13000,80277.0,106799.0
13000,40996.0,58938.0
13100,48153.0,70059.0
13100,70878.0,86743.0
13100,74832.0,98616.0
13100,59608.0,72561.0
13100,69259.0,75149.0
13100,,
13100,64897.0,81598.0
13100,,47568.0
13100,22422.0,34800.0
13100,82411.0,103833.0
13100,70368.0,87407.0
13100,,65933.0
13100,50552.0,59889.0
13100,73987.0,106557.0
13100,61853.0,73480.0
13100,97287.0,123281.0
13100,59460.0,72387.0
13100,54000.0,74750.0
13100,58039.0,68558.0
13100,44817.0,59544.0
13200,155478.0,183646.0
13200,,69139.0
13200,70069.0,88303.0
13200,69195.0,79252.0
13200,69697.0,91722.0
13200,58549.0,81381.0
13200,15346.0,30809.0
13200,65372.0,81426.0
13200,65997.0,88000.0
13200,93254.0,125738.0
13200,22270.0,38437.0
13200,77241.0,112904.0
13200,81654.0,114333.0
13200,71775.0,80480.0
13200,28428.0,34477.0
13200,59422.0,88308.0
13200,117985.0,138969.0
13300,58000.0,75000.0
13300,96201.0,124892.0
13300,76663.0,96022.0
13300,80059.0,121790.0
13300,61414.0,72101.0
13300,81944.0,108768.0
13300,67483.0,85454.0
13300,60014.0,75695.0
13300,64002.0,88174.0
13300,,72583.0
13300,35000.0,44195.0
13300,14212.0,57608.0
13300,57878.0,69907.0
13300,45860.0,63500.0
13300,153411.0,182014.0
13300,44509.0,72292.0
13300,38232.0,59482.0
13300,81574.0,103760.0
13300,86360.0,116111.0
13300,85532.0,115800.0
13300,,27136.0
13300,74609.0,115056.0
13300,66174.0,79957.0
13300,66502.0,78138.0
13300,79512.0,92224.0
13300,55505.0,76841.0
13300,50039.0,63784.0
13300,25698.0,58760.0
13300,44952.0,56394.0
13300,49491.0,69028.0
13400,53699.0,68084.0
13400,131524.0,148356.0
13400,156455.0,180313.0
13400,53294.0,69042.0
13400,88810.0,102409.0
13400,102700.0,121216.0
13400,58307.0,71810.0
13400,9698.0,65524.0
13400,98701.0,129679.0
13400,111000.0,131000.0
13400,67941.0,84973.0
13400,51225.0,69361.0
13400,94102.0,114147.0
13400,30507.0,47990.0
13400,65662.0,92050.0
13400,78465.0,97506.0
13400,5900.0,55320.0
13400,60174.0,81944.0
13400,100784.0,118708.0
13400,69612.0,87728.0
13400,66737.0,71117.0
13400,95084.0,117279.0
13400,,33664.0
13400,87175.0,115530.0
13500,68262.0,93841.0
13500,59941.0,69336.0
13500,63572.0,102739.0
13500,88738.0,114815.0
13500,63150.0,77787.0
13500,71698.0,93536.0
13500,59352.0,87767.0
13500,40023.0,67357.0
13500,44586.0,73764.0
13500,40786.0,66872.0
13500,91734.0,114906.0
13500,82036.0,104261.0
13500,109258.0,126101.0
13500,73000.0,97000.0
13500,70000.0,93500.0
13500,47900.0,135500.0
13500,42000.0,62800.0
13500,65000.0,
13500,80223.0,108491.0
13500,83673.0,109000.0
13500,28000.0,85999.0
13500,89184.0,116848.0
13500,116123.0,145597.0
13500,67180.0,85634.0
13500,92989.0,111120.0
13500,48832.0,144065.0
13500,117604.0,136099.0
13500,124696.0,200707.0
13500,117321.0,138746.0
13600,94727.0,112683.0
13600,66754.0,80156.0
13600,64799.0,84425.0
13600,115816.0,212995.0
13600,,35396.0
13600,,71904.0
13600,87294.0,115183.0
13600,66178.0,104378.0
13600,89937.0,110986.0
13600,58539.0,67899.0
13600,66098.0,76014.0
13600,18232.0,75898.0
13600,55901.0,87519.0
13600,41000.0,73440.0
13600,55864.0,87500.0
13600,30200.0,43600.0
13600,70000.0,88000.0
13600,90519.0,110885.0
13600,12724.0,52016.0
13600,81620.0,101933.0
13600,7627.0,59173.0
13600,159591.0,182585.0
13600,101377.0,131079.0
13600,39997.0,56571.0
13600,67354.0,81255.0
13600,13202.0,50848.0
13600,112223.0,144451.0
13700,94650.0,109650.0
13700,81378.0,108628.0
13700,96225.0,112676.0
13700,38981.0,67536.0
13700,84761.0,95382.0
13700,74147.0,92427.0
13700,89345.0,105590.0
13700,80300.0,98088.0
13700,90714.0,120292.0
13700,59012.0,81465.0
13700,35825.0,66612.0
13700,27536.0,45819.0
13700,70018.0,89803.0
13700,58788.0,87260.0
13700,46000.0,81000.0
13700,64486.0,84759.0
